# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,country,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120216,DE,5,1003,4,1805,963,5,4,6
20120216,CN,0,2,0,4,2,0,0,0
20120216,CH,0,4,0,24,4,0,0,0
20120216,CA,0,0,0,1,0,0,0,0
20120216,BR,0,1,0,3,1,0,0,0
20120216,BG,0,2,0,3,2,0,0,0
20120216,AU,0,1,0,1,1,0,0,0
20120216,AT,0,8,0,22,7,0,0,0
20120215,unknown,0,0,0,1,0,0,0,0
20120215,VN,0,0,0,1,0,0,0,0
20120215,US,1,0,1,5,0,1,1,0
20120215,SG,1,1,1,2,1,0,0,0
20120215,SE,0,1,0,2,1,0,0,0
20120215,RU,0,2,0,2,2,0,0,0
20120215,RO,0,0,0,1,0,0,0,0
20120215,PL,0,1,0,2,1,0,0,0
20120215,PH,0,1,0,1,1,0,0,0
20120215,MX,0,1,0,3,1,0,0,0
20120215,MK,0,1,0,1,1,0,0,0
20120215,KR,0,2,0,3,2,0,0,0
20120215,JP,0,1,0,1,1,0,0,0
20120215,IT,0,0,0,4,0,0,0,0
20120215,IN,0,0,0,3,0,0,0,0
20120215,IL,0,0,0,1,0,0,0,0
20120215,HU,0,1,0,1,1,0,0,0
20120215,GR,0,0,0,1,0,0,0,0
20120215,GB,0,0,0,3,0,0,0,0
20120215,FR,0,1,0,1,1,0,0,0
20120215,ES,0,1,0,4,1,0,0,0
20120215,DK,0,1,0,1,1,0,0,0
20120215,DE,5,1011,2,1807,971,6,5,5
20120215,CN,0,2,0,4,2,0,0,0
20120215,CH,1,4,1,24,4,0,0,0
20120215,CA,0,0,0,1,0,0,0,0
20120215,BR,0,1,0,3,1,0,0,0
20120215,BG,0,2,0,3,2,0,0,0
20120215,AU,0,1,0,1,1,0,0,0
20120215,AT,0,7,0,21,6,0,0,0
20120214,unknown,0,0,0,2,0,0,0,0
20120214,VN,0,0,0,1,0,0,0,0
